Date,Close Price,High Price,Low Price,Volume,Moving Average (50 days),Moving Average (200 days),Change,Percentage Change
1983-07-29,1870.969124,1873.525706,,3806378,,1503.811542,161.9086043,9.473544234
1983-07-30,1714.086932,1761.799854,1708.074343,,1423.804079,1505.400767,-156.8821916,-8.385076462
1983-07-31,1801.728083,1808.842394,1795.491895,1974346,1430.00675,1505.618215,87.64115094,5.112993355
1983-08-01,1339.450193,1374.874105,1292.057054,717292,1435.511575,1503.835362,-462.2778905,-25.65747267
1983-08-02,1814.825114,,1773.855222,3604336,1440.16865,1507.140008,475.3749212,35.4903022
1983-08-03,1080.114846,1085.522864,1052.494323,2422854,1436.391078,1503.461417,-734.7102674,-40.4838054
1983-08-04,1894.816656,1920.260469,,3247848,1438.336229,1506.813298,814.7018097,75.42733186
1983-08-05,1547.592376,1570.835923,1498.124144,,,1508.432171,-347.2242799,-18.32495396
1983-08-06,,1864.876785,1786.765667,4032945,1450.32239,1509.833788,269.7053938,17.4274181
1983-08-07,1452.318285,1499.560057,1421.673363,,1459.136345,1509.13068,-364.9794854,-20.0836369
1983-08-08,1643.577695,1682.558127,1605.856344,,1470.558961,,191.2594107,13.16924897
1983-08-09,1526.402661,1556.507752,1514.795713,916401,,1511.622716,-117.1750343,-7.129266514
1983-08-10,1731.589522,1754.337538,1723.233279,2298568,1478.270157,1510.89336,205.1868608,13.442512
1983-08-11,1081.629982,1099.438909,1043.650945,2088896,1467.902346,1509.973509,-649.9595397,-37.53542809
1983-08-12,1060.352084,1107.706461,1043.106844,4022474,,1509.627695,-21.27789804,-1.967206752
1983-08-13,1247.103234,1277.248675,1240.349716,2874525,1454.318563,1506.419471,186.75115,17.61218305
1983-08-14,1159.54468,1188.498306,1143.800794,130089,1440.307008,1502.438937,-87.5585539,-7.020954762
1983-08-15,1871.783567,1883.378623,1853.851723,1416891,1442.14566,1502.487217,712.2388865,61.42401399
1983-08-16,1219.213987,,1170.952604,4050034,1445.737563,,-652.5695792,-34.86351686
1983-08-17,1975.865256,2023.124685,1940.96727,3698409,1455.644729,1501.138823,756.6512685,62.06057971
1983-08-18,1336.895792,1352.582555,1310.352976,1731888,1460.284042,1500.069015,-638.969464,-32.33871653
1983-08-19,1182.117916,1204.247367,1133.674259,907585,1459.0855,1500.54467,-154.7778761,-11.57740768
1983-08-20,1789.698507,1795.430504,1744.54152,4398997,,1502.450897,607.5805915,51.39762991
1983-08-21,1658.707776,1700.553992,1633.107733,3405229,1465.470463,1503.880993,-130.9907316,-7.319150746
1983-08-22,1498.195716,1499.577308,1452.911735,3565625,1465.456614,1505.073203,-160.512059,-9.676934142
1983-08-23,1555.363551,1597.063089,,3121297,1464.20077,1504.23292,57.16783448,3.815778797
1983-08-24,1719.201778,1726.216029,,3943489,,1505.34955,163.8382273,10.53375767
1983-08-25,1228.454741,1272.782947,1216.820832,4121235,1457.911628,1506.086593,-490.7470369,-28.54505173
1983-08-26,1996.333916,2032.822548,1963.21814,2715506,1477.642889,1509.967346,767.8791747,62.50773015
1983-08-27,1974.793162,1983.026675,1949.739646,3664311,1490.609526,1511.425018,-21.54075391,-1.079015576
1983-08-28,1650.325686,1678.616586,1617.378144,1563518,1493.261807,1514.295993,-324.4674758,-16.43045368
1983-08-29,1199.542451,1215.175267,1165.238653,1394695,1495.495326,1511.03767,-450.7832354,-27.31480454
1983-08-30,1680.228242,1689.139897,1679.112099,4298981,1502.087352,1511.963079,480.6857915,40.07242854
1983-08-31,1072.198409,1115.157519,1069.496429,629427,1502.867258,1509.921138,-608.0298335,-36.18733563
1983-09-01,1030.652502,1050.828641,1004.018616,1992774,1501.908738,1507.112362,-41.54590677,-3.874833839
1983-09-02,1257.682889,1277.610074,1248.131115,3925784,1499.12393,1504.277371,227.0303863,22.02783051
1983-09-03,1462.622957,1471.11729,1430.996268,4476748,1505.722075,1504.85144,,16.29505101
1983-09-04,1868.272505,,1840.663218,2516710,1511.736708,1505.802722,,27.73438956
1983-09-05,1727.16907,1770.749912,1697.881052,4176064,1512.49079,1506.609907,-141.1034356,-7.55261533
1983-09-06,1742.706521,1760.862957,,1130917,1511.333186,1508.988298,15.53745143,0.8995906484
1983-09-07,,1473.073513,1393.501159,2439783,1515.840048,1506.722615,-317.2131868,-18.2023297
1983-09-08,1345.934993,1393.250438,1304.460361,595212,1519.409096,1504.46516,-79.5583419,-5.581109359
1983-09-09,1371.038763,1378.283696,1321.1352,4109507,,1503.028095,,1.865154749
1983-09-10,,1996.515126,1945.727344,1138084,1531.762901,1503.713434,616.6108008,44.97398742
1983-09-11,1040.109191,1083.242895,1012.234253,4791437,1518.43557,1499.577509,-947.5403723,-47.67139991
1983-09-12,1867.031496,1886.669542,1857.360017,3459242,1535.144477,1500.370851,826.9223047,79.50341287
1983-09-13,1578.675409,1578.894108,1544.603115,1219062,1527.99374,1499.079162,-288.3560876,-15.44462898
1983-09-14,1438.615419,1452.30901,,3936695,1535.726623,1497.784882,-140.0599894,-8.871994117
1983-09-15,1725.25766,1755.13911,1714.664333,343709,1539.40585,1498.010466,286.6422412,19.92486925
1983-09-16,1486.668941,1526.63224,1473.86916,4777329,1534.958018,1497.350754,-238.588719,-13.82916445
1983-09-17,1873.423238,1880.092669,1865.972811,3122347,1535.0071,1497.954287,386.7542967,26.0148232
1983-09-18,1900.701864,1906.228932,1863.865782,4972442,1538.739399,1501.664771,27.27862593,1.456084529
1983-09-19,1421.720927,1467.82556,1401.392852,2516450,1531.139256,1499.369022,-478.9809371,-25.200214
1983-09-20,1276.827797,1314.385216,1273.693015,454339,1529.886808,1496.393943,-144.8931296,-10.19139037
1983-09-21,1592.350329,1621.839309,1548.602829,2028047,1525.437312,1499.209458,315.5225314,24.71143971
1983-09-22,1912.363346,1950.822685,1884.47975,2730853,1542.082282,1499.642191,320.013017,20.09689773
1983-09-23,1210.662189,1232.104907,1194.107474,4817813,1528.399193,1500.051153,-701.7011566,-36.69287838
1983-09-24,1622.966584,1660.889371,1605.767435,,1529.906677,1501.490391,412.3043946,34.05610568
1983-09-25,1631.56022,1650.15037,1617.047659,4406987,1526.191926,1500.930651,8.593636529,0.5295017541
1983-09-26,1733.113022,1745.317751,,1109978,1531.807821,1503.792417,,6.224275456
1983-09-27,,1168.018356,1114.715601,1718327,1521.567621,1500.36042,-601.5453373,-34.70895028
1983-09-28,1715.824965,1736.808579,1688.427649,3356126,1525.356067,1499.778874,584.2572796,51.63255254
1983-09-29,1909.032521,1958.101376,,2887533,1528.904927,1501.786698,193.207556,11.26033016
1983-09-30,1179.683109,1197.157368,1145.960045,2423696,1530.865989,1502.653184,-729.3494118,-38.20518529
1983-10-01,1237.543325,1283.629696,1222.82048,4263546,1534.409814,1502.40571,57.86021605,4.904725313
1983-10-02,1971.395094,2018.043221,1944.958043,4645225,1548.895651,1504.178051,733.8517691,59.299077
1983-10-03,1180.976953,1193.0696,1138.970645,4078602,1549.324297,1500.177005,-790.4181413,-40.09435469
1983-10-04,1854.385093,1894.296152,1850.974782,3627553,1548.976327,1501.289863,673.4081407,57.0212771
1983-10-05,1492.277856,,1488.362993,841915,1554.437605,1502.452234,-362.1072369,-19.52707872
1983-10-06,1247.231074,1293.107311,1219.422571,2457306,1539.864921,1500.518361,-245.046782,-16.42098896
1983-10-07,1870.749901,1893.256115,1838.794145,143520,1550.542003,1502.172184,623.5188269,49.992246
1983-10-08,1445.305255,1482.520441,1434.734604,1911477,1555.80575,1500.499483,-425.4446463,-22.74193071
1983-10-09,1514.817354,1538.165724,1477.556348,4135297,1550.308127,1502.538666,69.51209893,4.809509872
1983-10-10,1359.233369,1370.623407,1326.920201,2227051,1544.318639,1500.529694,-155.5839845,-10.27080817
1983-10-11,1592.950851,1602.918358,1546.786388,4473178,1546.213741,1500.788115,233.717482,17.19480167
1983-10-12,1163.523873,1184.795432,1155.076162,2953750,1538.376948,1496.790774,-429.4269788,-26.95795532
1983-10-13,1391.081537,1428.85627,1353.512823,4687891,1531.814543,1497.036821,227.5576641,19.55762743
1983-10-14,1969.412322,1999.665897,,1703057,1546.633695,1498.720773,578.3307857,41.57418314
1983-10-15,1258.133433,1292.564897,1229.868812,2409146,1531.869685,1495.3513,-711.2788896,-36.11630137
1983-10-16,1656.736665,1670.852982,1629.141908,376608,1525.508555,,398.6032318,31.68211109
1983-10-17,1325.190064,1349.261832,1305.770812,445467,1519.005843,1495.062243,-331.5466003,-20.01202771
1983-10-18,1773.473126,1775.692889,1731.244568,1366170,1530.484456,1495.49018,448.2830615,
1983-10-19,1130.873661,1171.750282,1130.655128,1922570,1519.497364,1495.805363,-642.599465,-36.2339556
1983-10-20,1969.821045,2019.315653,1943.812075,3032609,1537.449817,1499.14965,838.9473844,74.18577455
1983-10-21,1453.789541,1474.133495,1442.931864,3077771,1545.912558,1497.877737,-516.0315037,-26.1968723
1983-10-22,1236.050463,1236.598646,1198.875532,3095294,1545.479909,1498.721237,-217.739078,-14.9773452
1983-10-23,1073.496747,1081.986379,1071.343376,3668816,1537.697385,1496.177868,-162.553716,-13.15105822
1983-10-24,1169.757905,1202.384249,1128.180171,1606789,1523.727093,1495.297242,96.26115776,8.96706562
1983-10-25,1519.773949,1550.377914,1477.869337,4639375,1519.579191,1494.791534,,29.92209259
1983-10-26,1337.003176,1376.396412,1295.359876,1935675,1511.465124,1496.24784,-182.7707721,-12.02618141
1983-10-27,1828.883366,1841.577566,1821.25494,1608774,1519.532925,,491.8801895,36.78975474
1983-10-28,1430.887524,,1399.367198,3261618,1521.231975,,-397.9958422,-21.76168528
1983-10-29,,1283.113474,1247.995905,,1518.785485,1489.720748,-182.1732511,-12.73148644
1983-10-30,1617.144987,1633.285711,1574.746857,781843,1511.375394,1489.058214,,29.50480523
1983-10-31,1706.777217,1734.051624,1670.628457,1896415,1524.708754,1491.941668,89.63223028,5.542621782
1983-11-01,1167.041908,1174.405598,1140.484221,403144,1510.708963,1488.985562,-539.735309,-31.62306736
1983-11-02,1167.619216,1190.247441,1131.089645,1816961,1502.487839,1489.700724,0.5773083874,0.04946766551
1983-11-03,1036.671427,1080.731294,1031.955222,2751380,1494.448959,1489.773463,-130.9477894,-11.21493956
1983-11-04,1736.402015,,1709.969223,743780,1494.671846,,699.7305881,67.49781753
1983-11-05,1663.804528,1705.782863,1649.240703,190990,1498.214558,1492.713229,-72.59748744,-4.18091472
1983-11-06,1474.630876,1504.143544,1425.999903,858153,1490.238711,1491.234346,-189.1736519,-11.36994453
1983-11-07,1844.170449,1853.764285,1801.314551,1423835,1489.108082,1492.038721,369.5395732,25.0598017
1983-11-08,1805.670153,1834.725465,1769.006368,4726558,1496.787067,1493.837558,-38.50029602,-2.087675575
1983-11-09,1585.354364,1610.653531,1538.666983,4163005,1502.957598,1495.396197,-220.3157886,-12.2013308
1983-11-10,1868.271281,1888.203347,1850.929115,4350737,1508.476017,1494.751931,282.9169161,17.84565788
1983-11-11,1205.84121,1211.822732,1160.797215,3484030,1494.345574,1493.65023,-662.4300705,-35.45684598
1983-11-12,1111.919619,1132.755053,1095.657708,2482551,1492.370723,1491.952893,-93.92159064,-7.788885457
1983-11-13,,1273.38773,1233.109776,4032138,1485.306384,1492.483522,157.8299921,14.19437065
1983-11-14,1057.086856,1062.025309,1020.266011,704035,1473.816916,1488.794909,-212.6627554,-16.74840091
1983-11-15,1531.169528,1551.965355,1530.252034,2108188,1469.778046,1487.982345,474.0826719,44.84803393
1983-11-16,1936.605692,1951.874766,1918.552707,534475,1485.878807,1491.561526,405.4361643,
1983-11-17,1039.343541,1085.620757,1038.371907,177049,1472.349178,1491.346338,,-46.3316903
1983-11-18,1122.109914,,1072.255313,3311785,1456.610726,1488.554391,82.76637334,7.963331671
1983-11-19,1452.199028,1490.091934,1446.08919,4783880,1462.061044,1487.54283,330.0891143,29.41682541
1983-11-20,1933.875018,1960.387394,1906.734473,3500297,1475.987678,1490.845908,481.6759892,33.168731
1983-11-21,1316.156105,1351.360388,1276.628293,572008,1462.882898,1487.672371,-617.7189126,-31.94202867
1983-11-22,1507.234809,1520.240608,1497.171629,1651872,1469.408056,1489.453255,191.0787037,14.51793621
1983-11-23,1041.572859,1088.668108,1017.320226,1961301,1453.151811,1487.499445,-465.6619496,-30.89511647
1983-11-24,1148.343201,1174.847626,1117.971763,2752047,1446.273118,1483.523082,106.7703419,10.25087597
1983-11-25,1986.630123,2028.196327,,4700313,1461.061099,1486.357596,838.286922,72.99968522
1983-11-26,1965.118696,,1926.190923,2025421,1462.948475,1487.99056,-21.51142652,-1.082809843
1983-11-27,1004.939981,1009.950548,989.9731581,4190445,1454.141169,,-960.1787155,-48.8611053
1983-11-28,1951.811785,1985.497368,1941.260632,142582,1462.881058,1489.41527,946.8718045,
1983-11-29,1639.119938,1639.50792,1611.2055,2130774,1468.478789,1487.690982,-312.6918476,-16.0205943
1983-11-30,1867.918295,,1847.402613,3411249,1473.978138,1489.983903,228.7983567,13.95860983
1983-12-01,,1464.379951,1408.725558,103706,1479.802458,1487.787107,-413.1784389,-22.11972762
1983-12-02,1515.596029,1546.964804,1471.592894,4786784,1482.292747,1489.215314,60.85617295,4.183302788
1983-12-03,1488.84658,1537.817574,1464.679047,4540282,1472.681433,1490.594023,-26.74944832,-1.764945791
1983-12-04,1666.864258,1690.084403,1648.901069,4094218,1480.856049,1493.772674,178.0176773,11.95675093
1983-12-05,1139.651255,1180.526168,1123.375356,,1470.514341,1491.212596,-527.2130028,-31.6290304
1983-12-06,1029.97359,1055.362799,1016.595409,4045411,1464.610011,1489.519832,-109.6776649,-9.623791877
1983-12-07,,1332.721943,1280.702549,3618405,1455.299148,1486.737691,277.9563517,26.98674553
1983-12-08,1704.680763,1751.201937,1664.431832,4561557,1466.77529,1487.895045,396.7508211,30.33425633
1983-12-09,1201.853452,1246.351746,1186.315622,386776,1451.415938,1484.063345,-502.8273106,-29.49686074
1983-12-10,1673.432433,1712.722457,1663.927729,850636,,1486.50288,471.5789812,39.23764419
1983-12-11,1969.912046,1984.724834,1946.137856,4873868,1470.486027,,296.4796128,17.7168559
1983-12-12,1093.900716,1121.151137,1090.448995,2947781,1470.894107,1483.595843,-876.0113303,-44.46956564
1983-12-13,1672.602118,1683.79698,1637.538168,1941333,1480.950991,1483.104245,578.7014024,
1983-12-14,1443.750219,,1417.832306,4251459,1479.430516,1481.09908,-228.8518989,-13.68238725
1983-12-15,,1892.352908,1843.323514,4238818,1490.053298,1481.634671,424.3920351,29.39511485
1983-12-16,1177.149789,1218.731791,1162.12752,101912,1477.018627,1479.389318,-690.9924649,-36.98821454
1983-12-17,1692.625952,1737.42737,1647.39228,1054493,1482.253395,1482.196224,515.4761628,43.79019284
1983-12-18,1838.11529,1858.846293,1833.590975,344065,1494.041415,1486.224169,145.4893374,8.595480722
1983-12-19,1944.614219,1945.499442,1901.123019,1588470,1500.5908,1486.343001,106.4989298,5.793920024
1983-12-20,1683.248028,1726.33672,1664.412768,191792,1500.120216,1486.67599,-261.3661912,-13.4405163
1983-12-21,1497.174764,1505.888698,,1723547,1506.722873,1485.179177,-186.0732643,-11.05441748
1983-12-22,1617.84724,1648.941338,1581.409167,4435574,1515.727434,,120.6724762,8.060012705
1983-12-23,1868.904984,1870.15353,1863.696448,2554113,1532.372105,1489.618786,251.0577443,15.51801295
1983-12-24,1570.609747,1590.58507,1529.032932,4233332,1529.05626,1491.845905,-298.2952378,-15.96096325
1983-12-25,1030.38706,1079.685075,996.278218,4956819,1516.38791,1488.570014,-540.2226869,
1983-12-26,1930.948696,1935.983376,1929.3336,4080112,1525.514267,1491.073228,900.5616358,87.4003247
1983-12-27,1689.526751,1710.711409,1682.841617,2321051,1522.421393,1493.518238,-241.4219445,-12.50276328
1983-12-28,1676.513386,1691.870883,1644.731983,2688989,1519.838257,1494.442833,-13.01336525,-0.7702373014
1983-12-29,1215.675152,1260.929559,1182.545127,814304,1512.444673,1495.200164,,-27.48789466
1983-12-30,1658.88547,1702.352476,1621.552899,698466,1508.256957,1495.584734,443.2103178,36.45795647
1983-12-31,1393.864406,1405.749344,1357.852136,4845049,1512.017421,1496.209089,-265.0210646,-15.97585061
1984-01-01,1651.232977,1655.292366,1618.256979,676120,1522.803688,,257.3685714,18.46439082
1984-01-02,1106.59303,1137.94995,1068.281085,,1519.540556,1494.458614,,-32.98383416
1984-01-03,1657.845305,1674.66374,1629.091019,3904139,1531.555725,1495.471739,551.2522743,49.81526715
1984-01-04,1999.413726,2033.017945,1986.374156,3725528,1540.920609,,341.5684212,20.603154
1984-01-05,1048.212039,1049.818027,1002.593208,4861903,1523.152736,,-951.2016869,-47.57403006
1984-01-06,1977.174184,,1976.263483,1416395,1541.909349,1503.212934,928.9621454,88.62349514
1984-01-07,1406.907961,1441.226572,1388.579875,1474048,1547.60531,1502.84778,-570.2662235,-28.84248783
1984-01-08,1870.75345,1881.371983,1834.309936,3782333,1555.976399,1504.201444,463.8454896,32.96914244
1984-01-09,1782.385484,1825.264868,1761.027682,,1552.946608,,-88.36796628,-4.723656464
1984-01-10,1567.016261,1569.945805,1565.774541,1779306,1557.963811,1506.015231,-215.3692231,-12.08320114
1984-01-11,1738.449209,1749.223308,1735.150164,3349394,,1505.406865,171.4329483,10.94008738
1984-01-12,1878.515561,1928.443574,1846.083693,3803478,1579.326953,1505.900188,140.0663521,8.056971196
1984-01-13,1404.140322,1425.794127,1355.897092,1163777,1584.442895,1507.722795,-474.3752397,-25.25266489
1984-01-14,1327.033162,1362.181445,1299.43998,920968,1571.250956,1506.955426,-77.10716009,-5.491414134
1984-01-15,1667.593386,1676.726538,1642.255495,4450043,1565.30045,1509.768742,340.560224,25.6632791
1984-01-16,1807.845942,1838.339379,1791.929681,3966795,1581.358569,1512.597747,140.2525564,8.410476894
1984-01-17,1762.285135,1798.590438,1749.450601,3543389,1577.568036,1511.47586,-45.56080716,-2.52017089
1984-01-18,1797.813649,1813.537481,1796.7644,1839806,1580.74191,1514.75245,35.52851408,2.016047993
1984-01-19,1435.583315,1477.02817,1421.935571,475055,1572.095211,1514.435926,-362.230334,-20.14838047
1984-01-20,1817.834216,1848.005095,1795.378694,1186558,1579.357098,1515.434318,382.2509014,26.62686989
1984-01-21,1120.209055,,1110.311566,813692,1571.449359,1512.523039,-697.6251608,-38.37672075
1984-01-22,1544.489098,,1540.121699,3278572,1572.562209,,424.2800426,37.87507703
1984-01-23,1005.75866,1034.596703,969.8722671,235309,1559.340097,1512.42718,-538.7304375,-34.8808184
1984-01-24,1324.58583,1332.862595,1279.854816,,1563.038788,1512.417803,318.8271694,31.70016644
1984-01-25,1366.461535,1386.598153,1319.622931,1569275,1569.768547,1511.661552,41.87570497,3.161418764
1984-01-26,1396.172692,1413.344221,1365.272755,3693951,1571.533402,,29.71115674,2.174313435
1984-01-27,1695.467207,1715.512343,1692.828478,4899159,1571.349131,1514.927284,299.2945151,21.43678335
1984-01-28,1388.558101,1426.613631,1351.51497,4657296,1575.083224,1516.704059,-306.9091054,-18.10174235
1984-01-29,1448.693623,1472.820543,1443.188857,1080772,1570.588448,1518.554635,60.13552135,4.330788989
1984-01-30,1237.544131,1284.559939,1204.056725,4912316,1555.94109,1517.757739,-211.1494917,-14.57516541
1984-01-31,1373.251792,1387.935612,1334.2835,3884691,1561.528111,1518.960419,135.7076608,10.96588456
1984-02-01,1227.269627,1248.054806,1190.976392,696098,1552.621461,1517.259063,-145.9821644,-10.63040043
